#Variables:
#tasmax_HadGEM2-ES365_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_inmcm4_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-LR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_IPSL-CM5A-MR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_IPSL-CM5B-LR_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC-ESM_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MIROC-ESM-CHEM_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_MRI-CGCM3_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmax_NorESM1-M_rcp45(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 37.3438 Latitude, -79.8438 Longitude (closest value to Latitude:37.3149, Longitude:-79.82) "
#Original Data File(s):
#macav2livneh_tasmax_HadGEM2-ES365_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_inmcm4_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_IPSL-CM5B-LR_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_MIROC-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_MIROC-ESM-CHEM_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_MRI-CGCM3_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_HadGEM2-ES365_rcp45(K),tasmax_inmcm4_rcp45(K),tasmax_IPSL-CM5A-LR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5B-LR_rcp45(K),tasmax_MIROC5_rcp45(K),tasmax_MIROC-ESM_rcp45(K),tasmax_MIROC-ESM-CHEM_rcp45(K),tasmax_MRI-CGCM3_rcp45(K),tasmax_NorESM1-M_rcp45(K)"
""
yyyy-mm-dd,tasmax_HadGEM2-ES365_rcp45(K),tasmax_inmcm4_rcp45(K),tasmax_IPSL-CM5A-LR_rcp45(K),tasmax_IPSL-CM5A-MR_rcp45(K),tasmax_IPSL-CM5B-LR_rcp45(K),tasmax_MIROC5_rcp45(K),tasmax_MIROC-ESM_rcp45(K),tasmax_MIROC-ESM-CHEM_rcp45(K),tasmax_MRI-CGCM3_rcp45(K),tasmax_NorESM1-M_rcp45(K)
2074-07-18,315.118103,310.028412,306.681213,305.491760,303.070068,306.178253,305.147369,304.849609,304.267426,307.501862
2074-07-19,313.652405,312.695282,306.771240,305.353607,304.958130,305.193451,307.232544,305.936401,304.177002,308.247986
2074-07-20,313.145782,318.882660,308.781067,306.394775,306.743073,306.047791,309.656372,302.437042,303.430115,308.437500
2074-07-21,313.215088,316.959351,310.741272,308.666534,309.139252,304.875610,309.206238,302.458557,311.495758,310.681396
2074-07-22,311.725281,317.447998,305.888275,307.583771,308.545807,304.911621,305.587341,304.827667,310.214478,310.460541
2074-07-23,309.925873,318.850220,300.523926,309.028809,300.520081,305.905243,304.208038,305.387665,303.992310,309.703796
2074-07-24,310.116455,317.194550,299.892181,308.738281,303.174988,306.105377,308.398621,304.143341,307.381439,304.785461
2074-07-25,308.438446,318.860474,298.855988,310.004059,305.399750,306.793427,308.122162,306.477356,307.617889,307.690735
2074-07-26,309.090454,317.905029,300.397369,309.241180,305.184967,307.120544,306.921448,307.860596,305.901672,306.427948
2074-07-27,309.955750,317.549347,302.823944,308.448547,307.332886,307.179474,312.282745,307.222900,305.390503,308.936768
2074-07-28,309.287201,317.320770,302.441711,307.280823,306.770477,305.094177,308.130005,303.382172,305.990356,305.075623
2074-07-29,309.765198,323.208435,305.466187,307.500092,304.452026,306.496185,308.875977,300.693176,303.502319,301.936523
2074-07-30,310.484711,311.712982,306.929779,308.721039,304.435455,304.994263,301.829071,304.436371,302.960358,305.484375
2074-07-31,311.907806,308.782654,307.463104,306.202545,306.032349,301.980225,302.614746,304.649719,305.022095,307.706604
2074-08-01,312.613312,308.981964,307.901093,303.297394,302.833466,301.942505,306.181915,306.529053,303.454681,300.835114
2074-08-02,312.718719,310.123199,308.632538,304.788055,301.751740,299.779877,306.963776,308.486206,304.176208,304.262512
2074-08-03,310.778625,309.690430,308.469452,306.629333,303.524536,304.131836,305.873840,305.478363,303.943085,304.320892
2074-08-04,310.144226,308.223267,307.298737,302.010651,297.473969,304.698029,305.568756,307.760010,305.340210,305.957886
2074-08-05,310.978241,312.557159,305.906464,301.116974,307.998230,303.248199,305.412109,307.933044,305.045380,303.989563
2074-08-06,312.581329,313.895935,306.259094,307.109009,302.230377,304.744446,304.073517,310.355072,304.306488,302.583008
2074-08-07,313.423340,318.475800,305.484772,306.534485,297.955688,304.228943,306.792084,308.812836,305.594452,305.563843
2074-08-08,312.286530,306.939972,303.952026,305.316772,302.427917,304.705139,309.670715,307.573029,303.749207,312.078064
2074-08-09,310.605499,306.757141,308.227661,304.757904,305.014099,306.727905,308.786743,306.375366,305.238495,312.055695
2074-08-10,307.857117,309.107513,309.466766,304.134521,303.632080,308.521454,309.126312,307.098541,307.356506,312.045776
2074-08-11,307.047852,308.254700,307.922302,305.155090,304.112671,309.159119,308.821198,304.391449,305.180450,309.731567
2074-08-12,306.002380,310.319458,307.687073,306.783905,304.661102,309.167389,308.621246,302.539612,304.995575,309.434570
2074-08-13,305.280060,299.608154,307.771484,308.365173,304.885834,309.937958,305.989044,305.685059,302.208954,312.116882
2074-08-14,308.080658,300.494537,305.541687,306.442780,305.461426,306.698944,307.546387,308.566589,298.347992,307.220459
2074-08-15,308.104248,298.829071,306.037933,305.678406,305.775055,306.366455,306.973969,310.533844,295.657898,307.235748
2074-08-16,309.117310,303.015167,304.946991,306.459229,306.769196,305.065979,309.664520,306.855957,306.143707,304.040253
2074-08-17,307.078400,303.111542,307.519714,306.076080,306.838257,308.573425,307.723358,308.792023,306.614197,305.803650
2074-08-18,308.485657,303.701263,305.859131,305.990540,306.436584,307.826813,306.851288,308.516022,308.945129,310.797607
2074-08-19,310.583618,303.942444,308.366547,304.330231,305.883331,306.618500,301.924896,312.633026,306.584167,312.450714
2074-08-20,310.755188,303.326538,305.429535,304.091797,306.685181,305.188202,304.751740,305.155029,302.688812,307.551483
2074-08-21,308.705505,305.037201,306.595459,304.337677,306.039001,306.470062,302.146576,304.981842,297.825073,306.970642
2074-08-22,307.745453,307.809052,306.018616,302.880402,308.043640,307.823334,303.977783,308.938171,301.489136,305.990662
2074-08-23,307.972778,302.956879,305.074005,301.800140,306.093567,307.690430,305.157623,309.142700,303.614624,303.009888
2074-08-24,310.009583,304.344055,305.183350,304.140930,304.551575,305.262787,305.208832,308.625183,301.513428,306.431061
2074-08-25,313.397369,305.990845,303.818848,305.505432,306.708984,307.221863,305.739166,309.443695,300.671234,306.030487
2074-08-26,314.137207,306.124664,304.490540,305.031281,306.624023,306.206818,303.567535,307.604645,303.383881,308.662231
2074-08-27,308.419037,305.494751,302.510986,304.042938,302.946320,303.453888,304.981720,309.014923,303.914337,306.796783
2074-08-28,303.571991,294.772430,303.880310,305.359192,302.676880,305.218231,304.563843,307.830597,306.806183,306.457428
2074-08-29,302.887878,299.629913,307.243164,306.912323,302.398041,310.777466,306.999847,311.527435,305.202271,305.278229
2074-08-30,303.326111,302.882385,307.409607,308.782990,297.072571,314.986145,307.609863,310.527069,304.086548,302.387207
2074-08-31,303.653229,305.654327,304.210663,310.068207,300.836182,308.773987,307.115753,310.678131,306.120056,301.710205
2074-09-01,304.775513,306.952301,305.521118,305.112610,299.322968,308.696289,303.960052,310.077240,305.394257,303.094910
2074-09-02,303.565063,309.129669,305.793945,304.002838,300.494171,306.235474,301.864563,309.756622,304.592834,302.806976
2074-09-03,300.182098,308.328247,303.823151,305.428619,301.975525,300.810944,305.147461,307.838593,304.061462,305.250183
2074-09-04,302.240723,307.166656,303.006592,305.887146,302.635590,299.892517,307.144409,305.912811,304.795441,308.446564
2074-09-05,302.778809,304.372070,302.179230,306.248962,303.862335,298.680145,306.953918,308.218781,303.594391,305.296478
2074-09-06,305.793121,304.386780,302.610382,302.696899,303.648926,300.282471,305.978607,307.188904,303.384033,300.469055
2074-09-07,306.913239,304.844849,302.560516,302.328003,302.394745,303.359802,304.514679,307.791199,306.183990,305.794159
2074-09-08,306.928406,303.466949,303.237885,303.067993,300.297150,306.800476,308.274384,306.044281,305.249573,302.901611
2074-09-09,309.691071,301.913025,303.516937,305.256134,299.789948,308.095154,308.079926,306.092224,305.097839,304.653137
2074-09-10,311.536041,305.509766,303.894318,306.588043,303.871887,301.886902,305.182343,308.542358,302.377197,303.149109
2074-09-11,312.326813,304.987549,304.589935,305.185852,306.064270,302.367767,304.454102,307.182709,301.454956,305.056702
2074-09-12,311.314789,306.062469,304.633545,304.619415,306.880829,306.566010,300.559235,307.162018,300.370544,307.773438
2074-09-13,311.105652,308.664337,307.003174,305.321442,304.131256,309.568909,303.595612,306.770355,293.102570,305.075928
2074-09-14,304.819275,309.056030,306.333466,306.462341,301.699188,301.356903,301.847992,306.186188,296.657104,305.218811
2074-09-15,299.865173,310.070374,304.756042,304.119537,300.750854,301.876526,302.830658,307.046173,298.012268,301.513641
2074-09-16,298.280273,308.053070,304.508148,303.733337,300.764984,301.783966,302.351715,306.265381,294.921936,294.324341
2074-09-17,300.350311,305.740753,304.710938,302.176971,299.944366,301.178375,303.267395,306.992432,298.164307,292.007690
2074-09-18,303.157776,308.296448,302.859436,303.152161,296.081635,303.906708,304.280670,308.837463,294.492889,294.264893
2074-09-19,305.933929,305.886719,300.917572,304.726471,298.113342,302.492889,302.041626,308.894379,295.778564,297.337860
2074-09-20,305.120667,293.141968,299.619507,308.146118,296.938538,297.374603,299.075867,306.422913,299.170929,301.162567
2074-09-21,306.147339,297.578918,301.388580,304.981964,298.587219,293.618805,298.095673,298.325775,297.684357,299.000153
2074-09-22,310.754639,300.314758,301.533966,304.788544,298.168915,297.010620,298.826538,306.382843,294.542236,299.855469
2074-09-23,310.035645,300.995239,301.459686,303.352570,294.914368,297.002838,299.944000,301.497070,287.121063,298.017426
2074-09-24,306.165894,302.881470,304.237183,303.694153,295.709747,302.855438,300.328369,300.309082,284.888245,298.612213
2074-09-25,302.406586,301.181488,305.142181,304.761322,295.154083,296.474426,296.670227,297.037109,291.483673,298.792114
2074-09-26,300.029175,295.761475,300.914520,301.392426,292.220581,290.862976,297.729858,298.220795,287.813538,298.531677
2074-09-27,303.230225,298.271393,298.666016,299.530945,291.307617,286.559082,302.451538,300.042206,288.308319,300.016724
2074-09-28,300.871460,300.082062,308.374390,299.916290,296.983276,286.666534,304.676941,303.315186,293.642822,303.092133
2074-09-29,302.575775,299.172607,302.507202,300.359222,298.524658,297.753845,300.429504,304.699066,288.216980,300.196228
2074-09-30,302.901672,296.914062,302.076019,303.144775,299.948578,296.630798,293.825409,303.613525,291.608002,301.672668
2074-10-01,303.959045,294.325500,300.504974,302.221497,290.942596,292.897858,299.526093,300.818481,291.510162,296.507050
2074-10-02,301.139771,294.908325,300.918823,303.462189,297.070557,293.036102,302.224030,300.435425,296.643707,298.481537
2074-10-03,302.903442,292.381195,299.461548,303.051270,297.421051,289.977753,295.241455,299.312317,297.470062,302.273560
2074-10-04,304.080200,290.105927,297.937714,302.403137,298.749146,286.506622,296.331085,299.976868,300.804626,302.761414
2074-10-05,305.270813,295.759094,297.889465,300.588531,294.832489,296.373993,298.864899,297.954590,301.802277,300.878784
2074-10-06,305.355225,297.267517,299.668793,296.028778,297.682220,299.589539,296.397339,301.551788,298.771576,304.044678
2074-10-07,300.537231,297.465851,294.718689,296.822784,296.334381,300.421295,295.249146,298.742035,296.322174,302.478973
2074-10-08,297.354156,299.894318,298.837830,295.415985,300.247253,301.841797,297.457489,295.719849,295.968658,300.954529
2074-10-09,301.192841,299.325287,298.313110,294.948059,301.674011,299.187439,295.466156,302.829407,297.827850,296.851471
2074-10-10,303.819733,300.072815,298.684509,296.371948,295.331177,296.404297,298.965393,307.330322,295.901855,295.128448
2074-10-11,304.406586,298.793213,292.735229,294.432434,286.921143,296.576416,297.180786,300.185059,297.009094,288.681915
2074-10-12,303.412567,293.188110,290.035370,293.244568,285.264343,297.987457,294.552917,298.961945,299.426086,284.636871
2074-10-13,306.491791,298.417786,293.264435,298.902374,283.267731,295.142670,297.893799,298.732971,300.123199,291.609589
2074-10-14,307.619659,298.562988,294.551331,299.451263,290.584167,297.227722,293.039886,300.156281,299.431213,293.852173
2074-10-15,305.985687,293.279877,303.872559,297.848785,294.046631,293.675018,294.053864,302.307526,295.046570,295.207794
2074-10-16,301.668976,294.865265,305.501434,300.535797,290.447784,295.922882,296.514709,300.155762,293.959869,298.856598
2074-10-17,303.451996,297.756470,306.057434,299.419098,289.244141,298.574463,300.010406,300.372803,296.540558,299.142242
2074-10-18,297.291931,299.070465,298.978333,296.594910,291.519287,295.773102,296.598053,300.919647,290.274750,299.963318
2074-10-19,293.701294,299.869141,293.287292,291.773529,297.775116,291.019928,296.838074,290.348846,298.922668,304.859436
2074-10-20,292.404144,302.452118,298.788971,291.748138,297.845612,288.319550,296.059692,295.819855,299.511353,301.525696
2074-10-21,298.298615,301.632324,294.167328,296.954865,300.507324,285.417480,289.257568,299.601440,293.110168,299.748077
2074-10-22,299.607666,303.019440,296.686798,295.861237,299.405548,290.338135,286.904724,302.999786,288.089600,293.203339
2074-10-23,302.190063,301.706543,295.531433,297.867523,296.865540,290.789001,287.616333,303.629425,291.206360,297.957764
2074-10-24,298.614105,296.773743,297.005096,300.739471,293.037140,284.113647,287.747650,302.838379,294.918243,301.521667
2074-10-25,296.542480,292.968018,297.025208,298.517120,290.808472,287.965637,288.942566,302.938477,295.366119,299.572083
2074-10-26,289.315857,292.587006,297.951355,298.273956,290.376984,291.477142,286.258942,296.883057,287.566193,294.556671
2074-10-27,289.218170,289.970917,299.728058,294.334015,289.612671,291.033630,291.519867,291.619202,292.908051,293.128845
2074-10-28,293.030853,290.552979,300.097137,300.237518,287.981628,297.398682,289.246307,293.995514,292.012390,291.005829
2074-10-29,297.902161,291.384125,292.859009,299.767487,289.734650,299.286377,294.026733,285.567230,287.783264,294.419495
2074-10-30,301.163361,295.273926,293.270325,299.615234,294.252411,290.959045,292.396301,292.831146,290.957031,291.348663
2074-10-31,301.791962,294.008636,294.792755,300.233276,294.670898,285.508911,290.639008,296.904541,294.168396,290.972046
2074-11-01,299.308380,291.378387,295.992645,299.824005,288.630463,287.265137,289.673553,297.518402,291.844818,293.581604
2074-11-02,295.936066,295.730743,294.573242,296.633545,296.766357,284.131134,288.510773,298.717590,289.063812,297.042267
2074-11-03,298.414917,299.486267,294.497467,294.744904,296.819458,281.462463,291.760071,299.854675,286.029236,294.525696
2074-11-04,299.732391,294.375183,297.443481,288.890869,298.455109,287.405457,290.033295,291.995270,289.877045,293.365234
2074-11-05,299.549713,288.702301,299.064240,282.772095,300.065002,287.430695,290.037628,295.195343,291.961334,288.151337
2074-11-06,299.363708,291.622650,298.741058,287.844666,299.433441,278.590240,293.805756,297.049744,290.471100,295.231445
2074-11-07,294.934204,291.543579,294.964447,286.200195,296.561432,283.845306,296.245178,294.521667,290.322723,289.282288
2074-11-08,288.423279,298.243805,290.586609,282.202972,301.007599,287.818634,294.128265,292.869110,290.031647,285.517395
2074-11-09,284.810913,296.439240,295.464539,282.077606,291.810028,297.120514,292.346527,292.041595,297.764557,282.328857
2074-11-10,285.439331,298.358215,295.464355,282.152527,292.554474,297.101837,292.204163,293.797821,293.305725,296.409393
2074-11-11,290.227814,298.431152,296.362701,283.938354,287.184174,298.453003,290.046417,292.600464,287.316589,293.947845
2074-11-12,293.957886,286.088684,292.125366,291.476562,290.845184,298.536652,290.185089,293.436279,296.074188,285.874237
2074-11-13,295.967255,287.382355,287.210388,295.348480,283.399963,293.404572,291.497559,290.534271,293.179291,282.150909
2074-11-14,298.542755,279.108978,284.740509,289.922882,288.169525,289.594910,295.379425,293.444092,287.677917,286.152771
2074-11-15,300.590027,275.737030,278.123596,282.153076,283.588104,294.133423,297.455688,296.936066,281.948822,288.561432
2074-11-16,299.227448,281.850616,280.380615,284.144440,282.790833,298.548309,291.904327,287.057037,276.487366,293.495026
2074-11-17,304.010864,290.998383,281.886658,292.777466,283.246704,297.328705,290.455078,285.168182,275.803314,280.420074
2074-11-18,297.854584,294.378967,286.897186,291.596375,286.362610,298.315948,290.447540,286.860718,279.995514,281.776093
2074-11-19,297.159180,294.768524,294.579773,294.515106,286.232727,297.689575,288.752319,291.563995,282.233673,290.782623
2074-11-20,298.819336,295.402771,292.843964,295.186951,285.750824,299.827118,287.721130,296.671875,291.560944,289.013031
2074-11-21,293.413696,290.449188,289.742950,295.422272,283.840118,296.334869,287.214630,296.333130,287.906036,281.883636
2074-11-22,283.775726,287.417847,289.177032,290.343781,290.424713,292.098389,291.243561,297.812958,279.034698,288.258026
2074-11-23,284.121643,291.530304,284.231873,293.327911,286.396515,286.322479,291.818085,295.656158,278.462128,288.258209
2074-11-24,289.210999,291.310211,284.868378,295.132690,294.223907,282.855896,286.352509,292.741455,277.559967,281.726318
2074-11-25,289.723114,292.280609,289.703491,290.628235,290.591553,286.458069,284.355194,296.789825,283.062225,287.170685
2074-11-26,289.028320,289.359161,288.421967,287.366608,286.552155,283.119568,288.869965,292.316162,284.396851,282.594727
2074-11-27,287.234619,297.128479,285.428040,290.752716,281.915009,287.732147,288.823639,291.036255,287.051941,272.792236
2074-11-28,291.353882,279.609802,287.386536,292.850494,282.207825,285.444824,285.792725,287.152954,289.828857,277.442566
2074-11-29,292.801819,277.234680,287.907013,288.221436,281.521820,279.750946,288.068298,285.849670,295.023865,283.293243
2074-11-30,291.863831,283.586609,284.820343,284.344879,282.985931,285.571564,286.166138,287.511230,287.735107,274.123901
2074-12-01,287.591064,292.955261,284.834137,283.299347,282.010651,283.107147,286.096954,288.989868,286.958496,286.854706
2074-12-02,283.587372,295.647644,276.696869,286.756622,283.395172,279.310638,279.403870,288.412109,288.041260,291.656464
2074-12-03,283.361237,297.227844,275.674591,294.536926,279.436676,279.106476,281.870331,286.118256,293.509949,289.807922
2074-12-04,285.068726,301.472961,275.206848,287.022949,281.178894,284.240173,281.565033,279.197632,294.224396,288.096954
2074-12-05,285.902863,289.026306,279.207764,284.822968,277.750061,288.447174,284.307281,281.893738,296.590637,285.290405
2074-12-06,286.339691,278.967163,275.507080,279.489594,283.417816,285.971039,287.572144,281.555176,289.977844,276.407898
2074-12-07,279.805603,274.004456,277.434906,286.305969,282.970154,281.864197,290.368378,281.915619,292.344696,278.187683
2074-12-08,286.029877,278.808563,276.343933,282.844818,280.654572,286.744080,284.662292,280.441742,289.143921,281.230927
2074-12-09,296.195953,279.622437,279.680267,283.839661,284.636353,284.553711,283.590515,278.700745,294.407715,282.982056
2074-12-10,295.728302,282.579132,279.873962,276.535492,284.436707,284.886963,283.851379,278.607361,289.949829,274.415527
2074-12-11,290.064545,285.037445,287.721100,277.210358,280.689728,287.680542,287.243866,281.046600,278.349426,279.452484
2074-12-12,294.148865,283.109924,280.689270,280.855988,280.577301,287.637665,289.252502,281.471375,274.204224,287.733124
2074-12-13,292.087463,287.131561,276.506012,285.492920,281.845428,285.087036,294.923615,280.105408,277.965973,289.715881
2074-12-14,289.751373,284.899017,275.642334,276.854797,282.400879,289.315186,292.263275,279.608521,279.778931,285.540100
2074-12-15,284.868073,281.954559,278.511292,286.354553,282.960114,293.979401,296.175873,294.100861,275.046631,280.964813
2074-12-16,284.428772,280.213806,285.406128,283.516510,283.464111,291.666748,291.275177,293.602814,276.390717,283.889496
2074-12-17,287.126953,277.044464,288.428741,287.709686,283.737915,293.214661,293.804932,290.015259,275.034241,284.537018
2074-12-18,285.510162,280.586029,293.251770,290.844269,284.151367,291.456421,292.738800,279.504669,277.957245,275.125763
2074-12-19,288.611511,288.386841,297.231384,289.202881,279.855103,288.797760,290.307220,284.620422,277.784485,275.064972
2074-12-20,287.306549,289.609863,283.869751,283.787109,282.787354,276.566711,281.395203,297.241669,277.149811,281.910645
2074-12-21,288.730225,283.434326,279.829071,280.660583,286.416656,275.012268,282.607697,292.491425,269.877716,278.788483
2074-12-22,292.667755,281.138824,280.908325,282.724884,289.867676,275.026459,281.540710,293.218109,266.425964,276.477417
2074-12-23,289.777771,277.436676,281.462280,279.570526,294.479370,275.843109,283.288910,292.878906,274.552460,278.819977
2074-12-24,287.786682,278.466827,282.185547,276.886047,292.958038,281.025757,288.463623,293.066620,280.089508,281.328369
2074-12-25,282.079224,280.305054,289.667450,276.787598,295.399414,287.529510,289.921051,292.505371,283.836426,284.624359
2074-12-26,285.550537,287.491425,293.721863,278.633972,291.700104,292.691803,293.826874,292.009796,283.643890,290.374054
2074-12-27,277.995789,287.480225,287.495178,278.342407,283.245514,285.015350,292.199982,290.224731,284.888000,294.379761
2074-12-28,278.394867,290.837402,288.543945,281.135101,273.818207,280.825562,298.068512,288.922577,285.239777,293.483124
2074-12-29,280.664459,289.553864,288.878998,274.910828,271.964722,279.231964,286.597717,285.109070,281.583984,278.493652
2074-12-30,283.489075,289.411377,288.420074,274.882202,278.158325,283.226715,288.162079,289.394867,278.312653,278.168793
2074-12-31,284.942017,284.779175,289.653717,279.752441,274.617859,283.376190,278.069916,293.286957,279.844788,281.428253
2075-01-01,284.920166,287.357971,286.531647,282.385010,281.770599,292.157654,279.959381,294.427521,279.537170,286.165680
2075-01-02,281.757721,279.869659,284.139984,283.284943,281.549225,296.807831,280.614685,295.338379,283.140411,283.827301
2075-01-03,282.365601,278.465424,285.284821,281.735352,275.663330,292.517151,280.453003,285.516205,283.123596,278.447449
2075-01-04,285.655060,274.969727,284.280457,281.741669,270.757172,291.805878,278.476196,284.463348,278.821411,280.061768
2075-01-05,287.951843,276.575745,286.219543,289.170807,274.964508,289.926422,275.391937,292.796967,277.097198,280.916443
2075-01-06,285.977600,275.180145,280.700439,283.928741,276.275085,281.411163,275.957977,286.460449,281.231628,278.948761
2075-01-07,287.773132,276.272522,274.755859,285.273773,278.946838,281.962158,277.739594,293.044403,285.504547,289.010437
2075-01-08,282.796875,278.602356,272.472412,281.789917,283.138214,291.045685,278.874481,292.645538,286.786163,278.159882
2075-01-09,285.428406,275.329163,276.063080,283.234344,280.744507,287.420624,276.459259,296.434082,292.061096,277.351196
2075-01-10,287.248047,275.965485,280.778992,284.880493,281.112183,285.641541,283.627197,283.057465,289.427917,272.931610
2075-01-11,289.824432,271.715271,280.750671,275.596802,280.648102,289.036407,283.093323,290.827332,278.906586,272.640350
2075-01-12,291.743042,271.551086,284.804688,279.778107,282.165161,286.308807,284.273346,288.967072,278.134552,275.754639
2075-01-13,289.238800,269.936401,285.480072,280.544800,277.681610,290.915710,281.245483,290.805054,273.618774,280.561340
2075-01-14,287.472382,274.087280,283.134369,284.134521,272.760315,287.873871,285.648346,277.885498,274.388275,284.016846
2075-01-15,286.447784,275.630920,277.369049,281.459167,270.969696,290.705414,286.735504,279.959778,270.263824,280.828003
2075-01-16,281.637268,280.986786,281.695557,282.077515,274.000549,294.098633,278.298035,275.677734,281.061859,282.196869
2075-01-17,280.298920,286.871735,278.811371,285.857330,277.827209,283.334778,269.908142,282.776642,278.642303,279.749176
2075-01-18,279.600372,285.274261,278.355652,276.084076,281.911102,285.153778,277.852936,284.485168,278.838715,273.617157
2075-01-19,280.984039,279.497498,275.313629,281.579193,283.430359,292.761108,280.854156,278.951263,276.451599,273.081757
2075-01-20,281.999298,274.448029,276.743286,279.973083,281.203705,293.526825,288.972015,281.545746,278.661011,269.179352
2075-01-21,281.050568,280.511627,279.548279,278.303497,280.302124,290.928772,290.594849,281.998322,278.335266,273.685730
2075-01-22,280.751343,280.705658,280.289154,277.138153,284.046600,282.464325,287.882996,282.130157,278.450317,276.329132
2075-01-23,281.833405,282.975464,278.525146,282.770416,284.888733,284.212708,278.332825,283.920990,281.638611,274.071228
2075-01-24,285.933838,297.094147,284.468872,280.536682,281.138733,289.486511,285.450989,281.417053,277.160553,276.520721
2075-01-25,286.891632,285.345673,289.479797,281.130951,279.562744,284.322174,288.781311,279.652802,283.998596,271.777466
2075-01-26,284.115173,278.911072,282.774567,292.324615,282.498688,285.358582,289.820007,279.640778,289.914764,271.809021
2075-01-27,287.003326,278.108032,279.990723,280.269196,281.415314,286.676727,288.924103,278.639191,290.568512,273.633362
2075-01-28,287.302246,281.427185,283.331421,277.187775,277.614594,283.869324,294.688629,282.827881,283.597717,284.176544
2075-01-29,288.410889,280.320831,292.606995,285.765442,279.646210,283.352264,285.813751,282.260345,286.478455,283.478088
2075-01-30,290.127014,284.676392,288.955841,284.453766,276.975800,283.998108,285.613251,290.099823,285.456665,294.245728
2075-01-31,291.478790,280.700012,294.494110,283.853119,274.066864,285.459381,279.742126,291.262207,283.607422,288.160583
2075-02-01,293.466827,274.118683,286.880798,283.058319,279.137451,282.693970,277.705872,291.550781,279.137939,287.067596
2075-02-02,295.241608,272.762085,282.322784,279.019226,288.108612,284.673706,279.920197,291.122162,275.118195,283.261383
2075-02-03,295.411896,273.475891,281.053070,284.542664,289.408813,283.374725,285.061829,296.835114,277.809875,280.766907
2075-02-04,285.625519,275.577637,278.481628,281.500183,291.439423,284.163910,283.951385,292.936401,279.957062,280.281860
2075-02-05,282.362427,280.215332,278.795929,283.930756,283.133484,292.373474,286.370911,292.975739,283.305878,285.927490
2075-02-06,282.750092,281.089752,280.535675,281.093018,285.441071,285.008972,286.714447,294.196381,280.948761,296.541199
2075-02-07,285.567322,284.021790,280.746368,290.406158,286.301300,284.302887,286.370819,287.340302,281.535706,293.140808
2075-02-08,279.676239,289.088104,283.649658,279.969482,291.440002,288.498932,291.343323,288.070709,280.297485,294.036377
2075-02-09,273.547455,285.343262,286.393097,286.023102,290.817200,286.927246,287.347565,288.985901,274.936554,287.002258
2075-02-10,273.943237,287.878723,280.595734,287.242767,290.017059,281.549591,283.326263,288.077789,278.019104,287.136505
2075-02-11,278.112701,279.127380,276.021698,293.177856,289.040588,281.983337,281.035339,286.553223,279.289032,289.310364
2075-02-12,279.127106,278.297699,281.892731,293.480682,282.389435,285.468201,279.716522,288.948517,288.243317,297.698273
2075-02-13,279.570099,284.924438,280.731537,291.271545,290.695770,289.167847,284.682556,290.701630,286.718140,296.534119
2075-02-14,284.429535,295.588654,283.475067,286.800140,290.593994,288.085724,286.552948,284.062073,282.417999,292.876312
2075-02-15,285.723083,290.777710,287.438599,291.321289,294.878204,280.228119,285.900726,280.423828,290.955231,292.189728
2075-02-16,287.985779,293.429291,285.840729,290.547760,299.576141,282.718048,284.770355,273.494934,292.156891,284.359039
2075-02-17,290.964294,287.577118,280.159424,290.026398,299.511810,288.210876,278.613983,283.231140,290.140411,275.668762
2075-02-18,290.601837,283.440491,275.613525,283.306213,299.769623,291.397278,282.358307,284.995087,294.916077,281.973633
