time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_docr,OGM_poc,OGM_don,OGM_donr,OGM_pon,OGM_dop,OGM_dopr,OGM_pop,CAR_dic,CAR_pH,SIL_rsi,CAR_ch4,PHY_cyano,PHY_cyano_IN,PHY_cyano_IP,PHY_green,PHY_green_IN,PHY_green_IP,PHY_diatom,PHY_diatom_IN,PHY_diatom_IP
2018-11-23,0.7394,-0.1194,0,362.1204,0.4775,0.1589,0.0056,26.8169,269.7467,15.7747,1.6894,15.2048,3.3788,0.0628,0.5649,1.4644,54.7725,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-11-24,5.6546,0.34035,0,359.322,0.6488,0.1686,0,29.3395,295.1211,17.2585,0.6857,6.171,1.3713,0.058,0.522,1.3535,56.2845,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-11-25,3.9755,1.9716,0,349.6858,0.4582,0.0134,0.0495,39.8152,400.4938,23.4207,0.8528,7.6755,1.7057,0.0164,0.1473,0.3818,57.283,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-11-26,2.9023,2.2953,0,347.8263,0.784,0.1388,0,27.1361,272.957,15.9624,0.8836,7.9524,1.7672,0.0204,0.1832,0.4748,50.2196,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-11-27,2.0316,-0.6711,0,365.5288,0.798,0.1458,0.1062,11.0734,111.3858,6.5138,0.9259,8.3329,1.8518,0.024,0.2159,0.5597,37.0103,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-11-28,1.4221,-3.3651,0,382.9877,0.4891,0.0931,0.0577,16.2406,163.3616,9.5533,0.7431,6.6877,1.4862,0.0352,0.317,0.8219,38.6167,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-11-29,0.9955,-2.2593,0,375.6536,0.3038,0.0388,0.0952,49.0573,493.4584,28.8572,1.1464,10.3176,2.2928,0.0366,0.329,0.8529,30.1738,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-11-30,1.5232,0.7095,0,357.1011,0.5815,0.0049,0,31.5141,316.9951,18.5377,1.1323,10.1907,2.2646,0.0061,0.0548,0.1421,52.7335,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-01,1.8685,0.48,0,358.479,0.4343,0.1447,0,13.1302,132.0739,7.7236,0.5579,5.0214,1.1159,0.0668,0.6014,1.5591,44.9887,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-02,1.8135,1.48365,0,352.5211,0.3589,0.0466,0.0549,35.9364,361.4777,21.139,0.9837,8.8536,1.9675,0.0091,0.0821,0.2129,62.4394,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-03,1.4889,1.3308,0,353.4173,0.147,0.0324,0.0244,31.2698,314.5374,18.394,1.0228,9.2055,2.0457,0.0503,0.4528,1.174,74.6072,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-04,1.1524,-0.51345,0,364.5493,0.097,0,0.0585,32.5875,327.7922,19.1691,1.3368,12.0316,2.6737,0.034,0.3061,0.7937,52.1767,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-05,0.8532,-1.5654,0,371.1721,0.4849,0.1453,0.0582,24.8702,250.1651,14.6295,0.759,6.831,1.518,0.0213,0.1913,0.496,42.3769,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-06,0.5972,-2.6514,0,378.2263,0.3777,0.1204,0.02,56.0685,563.983,32.9815,0.9431,8.4878,1.8862,0.022,0.1983,0.514,54.2184,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-07,0.4181,-2.1354,0,374.8466,0.3996,0.0211,5.00E-04,0,0,0,1.3714,12.3428,2.7428,0.03,0.2696,0.6988,50.8007,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-08,0.2926,-2.58585,0,377.7936,0.2459,0.133,0.0495,32.0095,321.9783,18.8291,0.4221,3.7987,0.8442,0.0622,0.5599,1.4515,42.7104,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-09,0.2049,-6.273,0,403.4707,0.678,0,0,9.814,98.7177,5.773,-0.1883,-1.6951,-0.3767,0,0,0,83.5129,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-10,1.1009,-3.7206,0,385.397,0.8649,0.0446,0.0788,38.2776,385.0275,22.5162,0.4234,3.8102,0.8467,0.0142,0.1277,0.331,39.5267,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-11,0.7706,-4.61265,0,391.5567,0.5308,0.0561,0.0665,30.5433,307.2299,17.9667,1.037,9.3327,2.0739,0.0188,0.1693,0.4388,58.7002,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-12,0.5394,-3.58365,0,384.4652,0.3206,0,0.0805,6.2064,62.4289,3.6508,0.3353,3.0175,0.6706,0.0444,0.3996,1.036,64.4985,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-13,0.3776,-2.56815,0,377.6773,0.3963,0.0549,0.0153,38.597,388.2402,22.7041,0.5649,5.0838,1.1297,0.0432,0.3888,1.008,34.9455,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-14,2.7282,-2.1894,0,375.1973,0.1617,0.1114,0.0575,21.3501,214.7568,12.5589,1.5113,13.6018,3.0226,0.0185,0.1669,0.4326,83.464,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-15,6.8,-0.5688,0,364.8924,0.2846,0.0882,0,12.5281,126.018,7.3695,0.2044,1.8393,0.4087,0.0325,0.2926,0.7586,47.0683,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-16,5.9562,-0.24,0,362.861,0.6245,0.0437,0.0763,38.4374,386.6349,22.6102,0.7121,6.4093,1.4243,0.0431,0.3883,1.0066,78.7952,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-17,4.2439,-1.10625,0,368.2561,0.3192,0.1687,0.0262,14.0034,140.8577,8.2373,1.1366,10.2298,2.2733,-8.00E-04,-0.0071,-0.0183,38.3734,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-18,3.0271,-2.08365,0,374.5097,0.4941,0.0021,0,2.8431,28.5987,1.6724,0.8443,7.5987,1.6886,0.0714,0.6424,1.6654,60.9306,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-19,2.119,-2.2104,0,375.3347,0.3552,0.0725,0.1104,5.9246,59.5947,3.4851,0.5084,4.5756,1.0168,-0.0033,-0.0298,-0.0773,58.3408,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-20,6.4267,-0.9474,0,367.2562,0.3193,0.1833,0.0571,16.5863,166.8382,9.7566,1.0949,9.8545,2.1899,0.0354,0.3187,0.8262,58.9729,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-21,7.8532,1.1724,0,354.3505,0.4207,0.1094,0.047,5.1768,52.073,3.0452,0.6886,6.1975,1.3772,-0.0014,-0.0127,-0.0329,77.6778,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-22,5.6994,-0.85095,0,366.6518,0,0.1454,0.0105,47.9255,482.0738,28.1915,0.7755,6.9797,1.551,0.0366,0.3292,0.8534,56.7169,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-23,4.0029,-1.44675,0,370.4143,0.1312,0.1082,0.0498,16.9578,170.5753,9.9752,1.1267,10.1405,2.2534,0.0247,0.2222,0.576,27.844,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-24,2.9037,-1.77165,0,372.4946,0.6754,0.0428,0.0395,42.7932,430.4495,25.1725,0.7465,6.7183,1.4929,0.0486,0.4374,1.1339,41.7521,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-25,2.057,-2.0391,0,374.2208,0.433,0.1496,0.0681,41.3252,415.6832,24.309,0.7432,6.6884,1.4863,9.00E-04,0.0083,0.0215,54.0534,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-26,1.4399,-2.47215,0,377.0465,0.631,0,0.0258,29.2971,294.6942,17.2336,1.1479,10.3309,2.2957,0.014,0.126,0.3266,56.2918,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-27,1.0079,-2.29485,0,375.8851,0.2878,0.0571,0.0456,0,0,0,0.2392,2.153,0.4784,0.0248,0.2228,0.5777,77.9682,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-28,8.294,-0.56355,0,364.8604,0,0.1063,0.0714,7.8232,78.6924,4.6019,0.3851,3.466,0.7702,0.0319,0.2875,0.7455,54.4136,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-29,6.12,0.00285,0,361.373,0.7063,0.0781,0.0471,20.4379,205.581,12.0223,0.3877,3.4893,0.7754,0.0458,0.4119,1.0678,52.0699,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-30,4.4455,-0.24915,0,362.9177,0.2181,0.0682,0.0549,29.2066,293.7838,17.1803,1.2622,11.3601,2.5245,0.0599,0.5389,1.3972,50.0854,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2018-12-31,3.642,0.22995,0,359.9902,0.587,0.1171,0.0752,38.4911,387.1756,22.6419,0.7379,6.641,1.4758,0.0383,0.3449,0.8943,42.4466,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-01,2.8977,1.16865,0,354.3726,0.6085,0.0622,0.0543,29.5478,297.2164,17.3811,1.4339,12.9049,2.8678,0.0072,0.0644,0.167,41.7711,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-02,2.1896,0.03255,0,361.1917,0.2763,0.0749,0.0747,18.6618,187.7162,10.9776,1.801,16.2092,3.6021,0.0103,0.0931,0.2414,55.6992,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-03,2.4023,0.3435,0,359.3031,0.4538,0.0628,0.105,15.8329,159.2608,9.3135,0.7165,6.4489,1.4331,0.0092,0.0831,0.2154,53.3659,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-04,2.295,-0.0507,0,361.6995,0.3619,0.1658,0.11,6.8636,69.0396,4.0374,0.3851,3.4655,0.7701,0.0144,0.1293,0.3352,83.1009,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-05,2.4273,0.17025,0,360.3526,0.5239,0.0954,0.0518,20.4056,205.2564,12.0033,0.9636,8.6722,1.9271,0.0371,0.334,0.866,37.1851,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-06,1.7844,-0.2658,0,363.0196,0.1522,0.0756,0.0953,28.6215,287.8983,16.8362,1.2307,11.0765,2.4614,0.0393,0.3539,0.9174,52.048,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-07,1.3464,-0.6774,0,365.5678,0.2543,0.1328,0.0618,50.9915,512.9141,29.995,1.0534,9.4802,2.1067,-9.00E-04,-0.0083,-0.0214,45.8032,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-08,1.1154,0.42885,0,358.787,0.5606,0.1026,0,0,0,0,1.2683,11.4146,2.5366,0.0293,0.2634,0.683,47.2557,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-09,0.8868,-1.01025,0,367.6519,0.5592,0.1281,0,43.1831,434.3714,25.4018,0.6944,6.2495,1.3888,0.0173,0.1555,0.4031,73.722,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-10,0.6208,-3.55425,0,384.266,0.1527,0,0.0886,37.8047,380.2707,22.2381,0.5208,4.6872,1.0416,0.0758,0.6821,1.7683,72.8922,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-11,0.4345,-3.9921,0,387.2538,0.3431,0.0628,0.0575,34.2014,344.0261,20.1185,1.3397,12.0575,2.6794,0.0112,0.1004,0.2602,50.4893,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-12,0.3042,-4.0128,0,387.3966,0.0217,0.1054,0.0794,39.275,395.0605,23.103,1.0974,9.8768,2.1948,0.0408,0.3672,0.9521,98.3223,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-13,0.2129,-4.26135,0,389.1116,0.5164,0.054,0.0408,34.8669,350.72,20.5099,-0.166,-1.4936,-0.3319,0.0191,0.1723,0.4466,36.5587,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-14,1.5382,-3.8415,0,386.2225,0.2502,0.1037,0.0131,34.6576,348.6152,20.3869,1.245,11.2052,2.49,0.0389,0.35,0.9073,45.494,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-15,1.8884,-3.597,0,384.5564,0.3848,0.0142,0.0353,22.5832,227.1605,13.2842,0.4817,4.3351,0.9634,0.0224,0.202,0.5238,74.4118,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-16,1.3219,-3.84435,0,386.2418,0.0299,0,0.0199,45.8265,460.9602,26.9567,1.3297,11.9677,2.6595,0.0142,0.1275,0.3305,73.8471,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-17,0.9253,-4.2147,0,388.7883,0.2843,0,0.0361,1.9523,19.6378,1.1484,0.6174,5.5562,1.2347,0.0409,0.368,0.954,64.5754,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-18,1.0268,-3.051,0,380.8792,0.1911,0.1231,0.0706,7.9832,80.3013,4.696,0.7738,6.9642,1.5476,0.0464,0.4176,1.0827,59.67,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-19,1.5214,-2.9949,0,380.5048,0.051,0.0969,0.0945,48.2393,485.2308,28.3761,0.8707,7.8362,1.7414,0.0581,0.5233,1.3568,48.3681,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-20,3.1728,-3.67425,0,385.081,0.2231,0.064,0.0152,54.0289,543.4673,31.7817,0.8863,7.9771,1.7727,-5.00E-04,-0.0041,-0.0106,62.1232,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-21,2.2209,-7.22325,0,410.5644,0,0,0.0498,59.2092,595.5748,34.8289,1.6251,14.6259,3.2502,0.0603,0.5424,1.4063,76.5893,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-22,1.5547,-6.63915,0,406.1804,0.2614,0.0798,0,9.9367,99.9512,5.8451,0.8794,7.915,1.7589,0.0241,0.2171,0.5627,43.6351,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-23,1.0883,-4.5318,0,390.9921,0.5626,0.1321,0,44.2462,445.0646,26.0272,0.2832,2.5484,0.5663,0.0299,0.2694,0.6983,61.4705,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-24,3.8974,-2.75895,0,378.937,0.603,0.041,0.0422,25.1713,253.1933,14.8066,0.3186,2.8676,0.6372,0.0264,0.238,0.6169,65.1933,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-25,2.7282,-4.94085,0,393.8643,0.1636,0.0795,0.07,40.0608,402.9646,23.5652,0.5971,5.3742,1.1943,0.0043,0.0387,0.1005,72.4392,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-26,1.9097,-5.1876,0,395.6155,0.5497,0.0957,0.0721,29.206,293.7784,17.18,0.4648,4.1829,0.9295,0.0657,0.591,1.5322,45.9401,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-27,1.3368,-4.69755,0,392.1512,0,0,0.0461,35.1369,353.4355,20.6687,0.2467,2.2202,0.4934,0.0595,0.5359,1.3893,77.4736,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-28,0.9358,-4.08465,0,387.8911,0.4012,0.0074,0,18.1367,182.4334,10.6686,0.5958,5.3626,1.1917,0.0187,0.168,0.4356,57.6549,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-29,1.0827,-4.2867,0,389.287,0.8351,0.0498,0.1135,37.8199,380.4241,22.247,1.2363,11.1263,2.4725,0.0123,0.1103,0.286,66.1851,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-30,0.7579,-6.23145,0,403.1651,0.1276,0.0847,0.0788,22.7584,228.923,13.3873,0.6062,5.4558,1.2124,0.0153,0.1373,0.3561,69.9225,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-01-31,0.5305,-6.7773,0,407.2101,0.2172,0.036,0.0395,20.0063,201.24,11.7684,0.7662,6.8962,1.5325,0.0337,0.3034,0.7865,73.3382,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-01,0.3714,-5.1429,0,395.2975,0.3581,0.0787,0.0064,30.8727,310.5431,18.1604,0.4455,4.0092,0.8909,0.0492,0.4428,1.1479,50.2476,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-02,0.26,-3.9027,0,386.6407,0.8662,0.0527,0.1084,22.1947,223.2522,13.0557,1.1457,10.3111,2.2914,0.0235,0.2116,0.5485,46.593,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-03,0.2023,-2.2779,0,375.775,0.8845,0.1144,0.0433,31.5781,317.6388,18.5754,0.6077,5.4691,1.2154,0.0079,0.0714,0.185,66.7215,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-04,0.2603,-1.63875,0,371.6411,0.3745,0.0011,0.0595,28.6858,288.5454,16.874,0.961,8.6493,1.9221,0.0254,0.2285,0.5925,36.8669,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-05,0.4519,-0.1251,0,362.1559,0.1055,0.087,0.0385,29.84,300.155,17.5529,1.5834,14.251,3.1669,0.0886,0.7973,2.0671,56.3231,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-06,0.5859,0.3336,0,359.3626,0.2835,0.1553,0.0813,0.4474,4.5004,0.2632,0.5549,4.9938,1.1097,0.0089,0.0801,0.2076,49.6979,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-07,1.6937,2.1396,0,348.7189,0.804,0.0243,0.0606,31.782,319.6891,18.6953,0.2173,1.9559,0.4346,0.0618,0.5558,1.4409,59.6295,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-08,1.3786,1.09425,0,354.8123,0.6344,0.0616,0.1046,18.7159,188.2599,11.0094,0.1282,1.1542,0.2565,0.0254,0.2284,0.5922,81.9785,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-09,0.965,-2.7075,0,378.5969,0.7562,0.1181,0.1561,3.9447,39.6793,2.3204,1.1324,10.1914,2.2648,-0.0047,-0.0421,-0.1093,53.6956,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-10,0.7194,-3.4791,0,383.757,0.9789,0.1112,0.1006,41.413,416.5658,24.3606,0.1772,1.5948,0.3544,0.0472,0.4251,1.102,94.4967,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-11,1.2182,-1.66335,0,371.7983,0.6869,0.101,0.0301,28.4145,285.816,16.7144,0.8933,8.0396,1.7866,0.0312,0.2808,0.728,32.8888,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-12,2.9669,-2.04675,0,374.2704,1.0433,0.0963,0.0565,27.1768,273.3668,15.9864,0.8482,7.6338,1.6964,0.007,0.0632,0.1639,78.6237,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-13,2.4059,-2.0643,0,374.3849,0,0.1478,0.0715,32.2499,324.3965,18.9706,0.8887,7.9983,1.7774,-0.0021,-0.0193,-0.0501,40.6152,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-14,1.6841,-1.7415,0,372.3007,0.6553,0.1158,0.0153,16.6877,167.8584,9.8163,1.438,12.9424,2.8761,0.0437,0.3933,1.0196,45.6663,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-15,1.2882,0.0486,0,361.0936,0.2008,0.1471,0.0556,41.1484,413.9046,24.2049,1.239,11.151,2.478,0.0585,0.5265,1.365,87.2388,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-16,3.0641,-0.71295,0,365.7898,1.2225,0.0324,0.0587,6.729,67.6863,3.9583,-0.1413,-1.272,-0.2827,-0.0018,-0.0158,-0.0411,66.5756,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-17,2.6708,-2.23545,0,375.4977,0.5889,0.1208,0,59.2908,596.3961,34.877,1.176,10.5844,2.3521,0.0291,0.2617,0.6784,59.9025,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-18,4.1673,-1.443,0,370.3904,0.1879,0.0336,0.03,36.5189,367.3372,21.4817,0.8302,7.4716,1.6604,0.0188,0.169,0.4383,33.7004,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-19,2.9171,-1.90875,0,373.3777,0,0.053,0.0465,15.0644,151.53,8.8614,1.0095,9.0851,2.0189,0.0607,0.5464,1.4165,57.8677,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-20,2.5168,-4.0317,0,387.5266,0.4495,0.0121,0.0625,32.7473,329.3998,19.2631,0.9088,8.1788,1.8175,0.0514,0.4622,1.1983,66.3101,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-21,6.3309,-1.38225,0,370.0036,0.4622,0.127,0.0749,35.0784,352.8474,20.6343,0.1909,1.7178,0.3817,0.0184,0.1659,0.43,75.1845,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-22,7.2081,-0.8565,0,366.687,0.0382,0.0476,0.0454,19.5646,196.7971,11.5086,0.98,8.8202,1.96,0.0584,0.5257,1.3628,93.7117,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-23,10.0896,-0.90735,0,367.0052,0.4349,0.0441,0.0585,28.0663,282.3143,16.5096,0.6979,6.2807,1.3957,0.0042,0.0376,0.0974,52.199,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-24,8.7407,-0.1557,0,362.3427,0.4716,0.0772,0.0807,18.1291,182.3575,10.6642,0.8007,7.2065,1.6014,0.0194,0.1745,0.4524,49.1933,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-25,6.1696,-1.51335,0,370.8387,0,0.0036,0.0036,34.3566,345.5867,20.2097,1.6701,15.0312,3.3403,0.0603,0.5431,1.408,87.0319,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-26,4.3863,-0.73485,0,365.9262,0.209,0.1104,0,23.7568,238.9654,13.9746,1.5984,14.3858,3.1968,0.0386,0.3474,0.9006,25.2305,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-27,3.0732,-0.8235,0,366.4797,0.0512,0.0811,0.0246,22.0066,221.3608,12.9451,0.2939,2.6447,0.5877,0.0525,0.4727,1.2256,71.5016,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-02-28,2.248,0.5211,0,358.2316,0.2631,0,0.1027,37.54,377.6084,22.0824,0.9025,8.1227,1.805,0.0195,0.1755,0.455,51.8609,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-01,4.476,-0.6099,0,365.1478,0.4092,0.115,0.0475,29.0644,292.3535,17.0967,0.9106,8.195,1.8211,0.0147,0.132,0.3422,69.4878,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-02,3.4633,0.54825,0,358.0682,0.9507,0.0496,0.0401,32.6701,328.6226,19.2177,0.3241,2.9169,0.6482,0.0566,0.509,1.3197,48.4681,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-03,4.523,-0.0177,0,361.498,0,0.0986,0.0334,47.6369,479.1711,28.0217,1.1932,10.739,2.3864,0.0173,0.1558,0.4038,69.0465,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-04,3.2555,-0.9891,0,367.5182,0.1461,0.0698,0.1529,0,0,0,0.8343,7.5083,1.6685,0.0179,0.1614,0.4185,57.3235,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-05,2.2788,-1.7736,0,372.5066,1.1133,0.1104,0.0987,21.754,218.8194,12.7965,0.5094,4.5844,1.0188,0.0211,0.1897,0.4919,70.239,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-06,1.5952,-2.5698,0,377.6886,0.3911,0.0533,0.0473,3.5192,35.3994,2.0701,1.2523,11.2706,2.5046,-0.0014,-0.0128,-0.0331,57.5385,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-07,1.1166,-2.121,0,374.7522,1.0769,0.103,0.0464,24.4215,245.6516,14.3656,-0.342,-3.0784,-0.6841,0.0475,0.4275,1.1082,80.5322,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-08,0.7816,-2.1084,0,374.671,0.4725,0.0244,0.0455,36.2415,364.5473,21.3186,1.0151,9.1359,2.0302,0.0404,0.364,0.9437,55.2328,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-09,1.123,-1.75125,0,372.363,0,0,0.0174,24.5036,246.4771,14.4139,1.1487,10.338,2.2973,0.0316,0.2847,0.7381,49.6888,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-10,1.7382,0.03495,0,361.1765,0.1008,0.0334,0.0128,3.0938,31.1199,1.8199,1.1965,10.7688,2.3931,0.0601,0.5409,1.4023,54.6968,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-11,1.4542,-0.0576,0,361.7425,0.4515,0.0357,0.0834,42.6343,428.8504,25.079,0.5849,5.2644,1.1699,-0.0025,-0.0225,-0.0584,66.7764,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-12,1.1178,-0.46575,0,364.2541,0.6124,0.0889,0.0845,46.7672,470.4233,27.5101,0.046,0.4138,0.0919,0.0714,0.6428,1.6666,60.9651,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-13,0.8316,0.1992,0,360.177,0,0.1065,0.0018,5.9517,59.8673,3.501,1.5639,14.0749,3.1277,0.0837,0.7534,1.9533,44.6428,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-14,0.8275,2.26845,0,347.98,0.2214,0.1147,0.1177,16.6701,167.6814,9.8059,0.8474,7.6267,1.6948,0.024,0.2161,0.5603,45.6839,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-15,1.1515,3.9696,0,338.4786,0.6029,0.0487,0,26.4749,266.3062,15.5735,-0.1225,-1.1026,-0.245,0.0071,0.0639,0.1656,59.958,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-16,0.9655,1.71045,0,351.198,0.5505,0.012,0.0865,32.6082,328.0001,19.1813,-0.1579,-1.4213,-0.3158,0.0091,0.082,0.2127,64.881,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
2019-03-17,0.755,1.71255,0,351.1861,0.5175,0.0179,0.0562,26.1789,263.3286,15.3993,0.6095,5.4858,1.2191,0.0217,0.1951,0.5058,72.414,6.65,82.1513,0.7118,0,0,0,0,0,0,0,0,0
